,user_id,plan,start_date,end_date,status
S40079,U25047,Premium,10/12/2021,10/5/2023,Cancelled
S40080,U15646,Standard,2/18/2024,10/2/2025,Cancelled
S40081,U20067,Standard,3/6/2021,,Active
S40082,U35384,Basic,3/24/2020,3/23/2022,Expired
S40083,U18480,Standard,12/1/2023,10/16/2024,Cancelled
S40084,U42706,Standard,11/2/2022,,Active
S40085,U38188,Basic,9/16/2021,,Active
S40086,U22053,Basic,5/28/2022,,Active
S40087,U21500,Standard,6/22/2022,12/19/2023,Cancelled
S40088,U2264,Standard,3/1/2021,,Active
S40089,U49130,Basic,2/14/2025,11/4/2025,Cancelled
S40090,U39902,Premium,8/5/2023,,Active
S40091,U27506,Standard,8/10/2024,,Active
S40092,U49022,Standard,3/17/2023,,Active
S40093,U47609,Premium,8/24/2021,6/11/2022,Expired
S40094,U32151,Basic,4/30/2025,,Active
S40095,U47796,Basic,11/15/2022,,Active
S40096,U4620,Standard,10/22/2021,,Active
S40097,U32065,Basic,4/28/2024,12/26/2025,Expired
S40098,U36390,Premium,1/27/2020,4/4/2021,Cancelled
S40099,U29522,Basic,2/14/2023,9/7/2025,Cancelled
S40100,U22246,Basic,7/7/2024,2/19/2025,Cancelled
S40101,U47623,Standard,8/26/2025,10/7/2025,Expired
S40102,U9378,Standard,12/28/2020,4/5/2025,Expired
S40103,U48485,Basic,5/27/2025,11/28/2025,Cancelled
S40104,U5574,Standard,12/29/2023,,Active
S40105,U30927,Premium,10/19/2022,3/15/2024,Cancelled
S40106,U2528,Basic,10/11/2020,,Active
S40107,U49277,Premium,9/20/2022,11/21/2024,Expired
S40108,U2330,Basic,10/23/2023,,Active
S40109,U19927,Standard,9/8/2025,10/23/2025,Cancelled
S40110,U31789,Basic,12/6/2020,,Active
S40111,U31750,Premium,5/25/2023,2/13/2024,Cancelled
S40112,U46264,Standard,3/16/2024,7/25/2024,Cancelled
S40113,U18801,Standard,9/25/2024,8/26/2025,Cancelled
S40114,U45823,Premium,6/5/2021,,Active
S40115,U41156,Standard,8/21/2021,,Active
S40116,U7282,Standard,10/1/2022,3/18/2024,Expired
S40117,U24796,Basic,3/29/2023,,Active
S40118,U12360,Premium,2/20/2021,,Active
S40119,U40391,Standard,4/9/2021,,Active
S40120,U13663,Standard,12/25/2024,,Active
S40121,U34015,Basic,12/30/2021,,Active
S40122,U32664,Standard,10/13/2022,10/20/2022,Cancelled
S40123,U32466,Basic,7/31/2025,,Active
S40124,U47048,Standard,4/20/2023,2/24/2024,Expired
S40125,U29349,Premium,11/14/2023,12/4/2024,Expired
S40126,U46796,Premium,7/14/2024,4/20/2025,Cancelled
S40127,U35261,Standard,1/14/2021,,Active
S40128,U1756,Basic,2/4/2020,6/28/2020,Expired
S40129,U42023,Premium,11/14/2020,2/15/2023,Cancelled
S40130,U1227,Standard,11/20/2020,,Active
S40131,U6437,Standard,8/25/2020,,Active
S40132,U17344,Standard,11/26/2025,,Active
S40133,U20396,Standard,9/19/2023,,Active
S40134,U24129,Premium,5/10/2020,,Active
S40135,U49639,Basic,5/22/2022,,Active
S40136,U24869,Basic,10/2/2020,3/8/2024,Cancelled
S40137,U18962,Standard,6/26/2024,,Active
S40138,U97,Standard,1/24/2020,,Active
S40139,U48988,Basic,12/5/2025,,Active
S40140,U42503,Premium,5/31/2020,11/14/2020,Cancelled
S40141,U45355,Standard,6/22/2024,8/22/2025,Expired
S40142,U40528,Basic,9/28/2025,,Active
S40143,U14084,Premium,3/16/2024,11/5/2024,Cancelled
S40144,U8842,Standard,9/4/2023,11/11/2023,Cancelled
S40145,U38789,Premium,6/2/2022,,Active
S40146,U17318,Standard,7/26/2024,11/20/2025,Expired
S40147,U35,Basic,7/17/2021,7/19/2023,Cancelled
S40148,U7879,Standard,11/28/2024,1/12/2025,Cancelled
S40149,U2132,Basic,2/9/2023,7/7/2025,Cancelled
S40150,U2884,Standard,7/3/2021,12/16/2023,Expired
S40151,U43668,Standard,11/25/2025,12/5/2025,Cancelled
S40152,U49758,Basic,1/8/2025,9/27/2025,Cancelled
S40153,U27744,Standard,10/1/2023,5/25/2024,Cancelled
S40154,U202,Premium,2/5/2025,,Active
S40155,U29069,Premium,7/1/2025,,Active
S40156,U42697,Premium,12/17/2022,4/17/2023,Expired
S40157,U11212,Standard,1/25/2025,,Active
S40158,U15469,Standard,3/27/2021,4/24/2022,Cancelled
S40159,U27835,Standard,8/11/2020,5/24/2023,Cancelled
S40160,U23070,Basic,9/17/2020,7/26/2023,Expired
S40161,U46058,Standard,6/12/2024,11/16/2024,Cancelled
S40162,U1145,Standard,10/6/2023,,Active
S40163,U31789,Standard,2/28/2023,,Active
S40164,U26398,Premium,11/21/2022,3/1/2024,Cancelled
S40165,U25239,Basic,6/22/2023,,Active
S40166,U20337,Basic,5/10/2025,10/14/2025,Cancelled
S40167,U9004,Standard,4/19/2023,,Active
S40168,U42877,Standard,3/3/2024,,Active
S40169,U47820,Premium,12/15/2025,,Active
S40170,U18484,Premium,12/27/2024,6/23/2025,Cancelled
S40171,U13377,Standard,2/28/2025,,Active
S40172,U38058,Standard,2/18/2020,7/15/2020,Cancelled
S40173,U7559,Premium,8/6/2024,4/6/2025,Cancelled
S40174,U20361,Standard,1/1/2025,11/27/2025,Cancelled
S40175,U45192,Premium,3/24/2024,4/22/2025,Cancelled
S40176,U48505,Basic,10/9/2021,9/3/2025,Cancelled
S40177,U46859,Standard,1/6/2023,,Active
S40178,U33138,Standard,7/17/2021,,Active
S40179,U49164,Basic,5/6/2022,9/3/2025,Cancelled
S40180,U15712,Standard,5/16/2022,12/1/2022,Cancelled
S40181,U4080,Standard,2/28/2023,8/20/2025,Cancelled
S40182,U14199,Premium,11/29/2022,,Active
S40183,U22094,Basic,1/30/2024,,Active
S40184,U32584,Basic,12/1/2025,,Active
S40185,U40477,Premium,3/22/2024,6/30/2025,Cancelled
S40186,U22080,Standard,1/9/2024,,Active
S40187,U12026,Standard,9/5/2020,,Active
S40188,U9089,Standard,7/6/2025,7/31/2025,Expired
S40189,U44653,Basic,1/19/2020,12/31/2025,Cancelled
S40190,U10810,Basic,9/21/2021,7/26/2022,Cancelled
S40191,U42056,Standard,11/21/2025,,Active
S40192,U39025,Basic,8/27/2024,3/30/2025,Expired
S40193,U32827,Basic,1/21/2023,9/30/2024,Cancelled
S40194,U23630,Standard,12/11/2021,4/25/2022,Cancelled
S40195,U15174,Standard,3/21/2020,,Active
S40196,U31093,Standard,5/3/2024,5/11/2024,Cancelled
S40197,U33233,Basic,6/20/2022,10/5/2022,Cancelled
S40198,U5155,Basic,10/1/2021,10/27/2021,Cancelled
S40199,U35481,Premium,5/27/2022,3/28/2023,Expired
S40200,U41678,Standard,1/3/2026,1/12/2026,Cancelled
S40201,U38455,Basic,2/26/2023,,Active
S40202,U34017,Premium,11/1/2020,,Active
S40203,U48767,Basic,7/11/2022,8/4/2024,Cancelled
S40204,U1048,Basic,8/2/2023,,Active
S40205,U37897,Standard,2/12/2023,8/29/2024,Expired
S40206,U24168,Premium,6/28/2021,,Active
S40207,U40951,Basic,9/29/2023,12/29/2025,Expired
S40208,U21422,Basic,9/7/2021,,Active
S40209,U17262,Premium,3/10/2024,,Active
S40210,U48371,Basic,5/5/2025,,Active
S40211,U43638,Standard,10/19/2021,10/31/2021,Cancelled
S40212,U44265,Premium,4/22/2023,,Active
S40213,U17220,Standard,1/25/2021,8/30/2021,Expired
S40214,U37629,Premium,2/3/2021,5/31/2022,Cancelled
S40215,U19136,Standard,4/13/2023,,Active
S40216,U11656,Standard,3/24/2025,8/26/2025,Expired
S40217,U34515,Basic,1/15/2025,,Active
S40218,U7177,Basic,6/16/2020,1/29/2024,Cancelled
S40219,U1669,Basic,10/28/2020,,Active
S40220,U39294,Standard,10/28/2024,,Active
S40221,U18117,Standard,1/27/2021,10/11/2022,Expired
S40222,U40747,Basic,12/28/2021,11/11/2025,Cancelled
S40223,U30687,Standard,3/23/2021,5/19/2021,Cancelled
S40224,U10330,Basic,11/27/2020,11/22/2022,Cancelled
S40225,U10106,Basic,4/1/2024,,Active
S40226,U26130,Basic,1/23/2024,,Active
S40227,U38751,Standard,4/21/2021,,Active
S40228,U20708,Standard,12/18/2025,,Active
S40229,U33993,Premium,1/22/2022,,Active
S40230,U14133,Standard,1/24/2021,,Active
S40231,U13338,Standard,10/29/2020,,Active
S40232,U20260,Basic,6/3/2020,3/5/2023,Expired
S40233,U13934,Standard,3/21/2020,,Active
S40234,U39502,Standard,8/2/2020,12/2/2025,Cancelled
S40235,U39830,Basic,7/16/2025,12/21/2025,Cancelled
S40236,U49050,Basic,2/27/2024,,Active
S40237,U3470,Standard,3/13/2024,11/12/2025,Expired
S40238,U40027,Premium,1/30/2022,11/18/2025,Expired
S40239,U19546,Premium,9/1/2022,,Active
S40240,U25539,Premium,1/24/2025,3/30/2025,Expired
S40241,U15601,Basic,4/22/2020,5/13/2021,Cancelled
S40242,U30125,Standard,12/7/2020,,Active
S40243,U6971,Standard,3/8/2020,,Active
S40244,U42045,Standard,2/23/2024,12/15/2025,Cancelled
S40245,U37496,Basic,4/17/2024,,Active
S40246,U38050,Standard,11/1/2023,5/24/2024,Expired
S40247,U15366,Basic,10/16/2024,,Active
S40248,U3484,Standard,11/29/2024,12/2/2025,Cancelled
S40249,U18911,Premium,12/26/2025,1/14/2026,Cancelled
S40250,U36553,Standard,4/8/2023,12/24/2023,Cancelled
S40251,U40697,Standard,6/20/2022,4/21/2025,Cancelled
S40252,U26681,Premium,2/12/2023,,Active
S40253,U41373,Standard,10/9/2021,5/1/2023,Cancelled
S40254,U18298,Standard,12/18/2020,11/13/2021,Cancelled
S40255,U35845,Standard,6/19/2020,,Active
S40256,U27157,Standard,12/23/2025,,Active
S40257,U6298,Premium,11/19/2020,10/4/2023,Cancelled
S40258,U29146,Standard,1/10/2022,2/27/2025,Expired
S40259,U6528,Basic,5/9/2021,8/6/2022,Cancelled
S40260,U33184,Premium,10/26/2024,10/23/2025,Cancelled
S40261,U31400,Basic,3/18/2024,,Active
S40262,U43876,Basic,10/4/2020,2/23/2024,Cancelled
S40263,U36613,Premium,5/10/2024,5/27/2024,Cancelled
S40264,U35048,Basic,8/26/2022,7/18/2023,Expired
S40265,U46115,Basic,5/13/2022,,Active
S40266,U32046,Standard,3/3/2025,,Active
S40267,U44802,Basic,7/27/2023,3/21/2025,Cancelled
S40268,U8627,Basic,3/7/2020,,Active
S40269,U10122,Standard,2/26/2023,,Active
S40270,U31066,Standard,8/30/2020,11/3/2023,Cancelled
S40271,U27441,Premium,8/11/2021,,Active
S40272,U31143,Standard,10/29/2021,,Active
S40273,U20701,Premium,3/9/2025,,Active
S40274,U43805,Basic,5/11/2021,6/21/2023,Expired
S40275,U42537,Standard,12/16/2021,8/23/2025,Cancelled
S40276,U37882,Basic,12/3/2023,11/30/2024,Expired
S40277,U4332,Basic,5/11/2021,6/28/2024,Expired
S40278,U39750,Standard,4/8/2024,9/20/2025,Expired
S40279,U3774,Basic,3/21/2021,9/2/2021,Cancelled
S40280,U1823,Premium,7/7/2024,,Active
S40281,U47482,Premium,5/9/2023,3/6/2025,Cancelled
S40282,U29164,Standard,12/5/2023,,Active
S40283,U38320,Basic,8/2/2020,3/23/2021,Cancelled
S40284,U48700,Standard,8/6/2022,,Active
S40285,U47246,Premium,4/2/2021,6/20/2021,Cancelled
S40286,U37357,Premium,11/28/2022,,Active
S40287,U26130,Basic,11/1/2022,12/23/2024,Cancelled
S40288,U9644,Basic,9/28/2021,10/13/2022,Cancelled
S40289,U7846,Standard,12/26/2022,7/6/2023,Cancelled
S40290,U9230,Basic,9/21/2022,9/13/2025,Expired
S40291,U25092,Standard,3/21/2021,5/15/2023,Cancelled
S40292,U21520,Basic,4/30/2020,,Active
S40293,U31907,Premium,10/25/2022,6/14/2023,Cancelled
S40294,U44422,Premium,10/21/2022,11/20/2023,Cancelled
S40295,U49504,Basic,8/10/2023,5/24/2025,Expired
S40296,U15913,Premium,5/31/2022,9/14/2022,Expired
S40297,U7360,Basic,2/5/2021,,Active
S40298,U5064,Standard,4/26/2025,5/18/2025,Cancelled
S40299,U3567,Basic,3/18/2020,,Active
S40300,U24804,Standard,9/1/2025,,Active
S40301,U5683,Basic,1/9/2026,,Active
S40302,U46270,Basic,2/9/2024,,Active
S40303,U25263,Standard,2/4/2020,10/10/2020,Cancelled
S40304,U23009,Basic,9/2/2022,6/14/2023,Cancelled
S40305,U17749,Basic,12/25/2023,4/6/2024,Cancelled
S40306,U44710,Basic,11/29/2024,10/10/2025,Expired
S40307,U14427,Standard,9/13/2023,,Active
S40308,U30480,Basic,8/13/2025,12/7/2025,Cancelled
S40309,U15501,Premium,6/5/2024,,Active
S40310,U38041,Standard,10/9/2023,,Active
S40311,U3783,Basic,1/27/2022,10/14/2022,Cancelled
S40312,U32179,Standard,12/30/2024,11/17/2025,Cancelled
S40313,U48412,Standard,4/16/2024,3/16/2025,Cancelled
S40314,U9120,Standard,1/8/2020,,Active
S40315,U47596,Standard,10/5/2022,10/15/2025,Cancelled
S40316,U9002,Basic,11/8/2023,,Active
S40317,U42292,Basic,6/30/2021,,Active
S40318,U31751,Standard,12/6/2020,,Active
S40319,U16713,Basic,3/2/2021,,Active
S40320,U49406,Basic,12/8/2020,3/22/2023,Cancelled
S40321,U13408,Basic,5/19/2024,5/31/2025,Cancelled
S40322,U4027,Premium,5/23/2023,2/26/2025,Cancelled
S40323,U25445,Premium,12/27/2021,1/4/2023,Cancelled
S40324,U13484,Basic,12/10/2025,12/15/2025,Expired
S40325,U36307,Basic,5/4/2021,,Active
S40326,U23694,Standard,3/1/2025,,Active
S40327,U5325,Basic,8/4/2025,10/23/2025,Cancelled
S40328,U35921,Standard,8/21/2022,11/26/2022,Cancelled
S40329,U5230,Standard,1/24/2023,3/21/2024,Cancelled
S40330,U22751,Premium,5/7/2023,8/31/2025,Cancelled
S40331,U16337,Basic,11/22/2020,5/5/2024,Cancelled
S40332,U49169,Premium,4/1/2024,,Active
S40333,U12569,Standard,7/31/2022,,Active
S40334,U6658,Basic,9/4/2022,9/4/2023,Cancelled
S40335,U8180,Premium,6/27/2024,12/11/2025,Cancelled
S40336,U19489,Premium,4/12/2024,5/16/2024,Cancelled
S40337,U16208,Premium,2/16/2021,9/12/2024,Cancelled
S40338,U25259,Standard,12/25/2021,,Active
S40339,U31242,Standard,11/4/2024,,Active
S40340,U11854,Premium,9/25/2021,8/11/2024,Cancelled
S40341,U16231,Standard,9/27/2022,,Active
S40342,U49035,Standard,2/16/2022,12/25/2022,Cancelled
S40343,U44283,Standard,10/26/2022,12/25/2023,Cancelled
S40344,U821,Standard,3/14/2022,,Active
S40345,U41012,Premium,1/26/2021,9/13/2021,Cancelled
S40346,U35787,Basic,12/5/2025,,Active
S40347,U38071,Basic,7/27/2020,8/10/2021,Cancelled
S40348,U27382,Basic,11/2/2025,,Active
S40349,U25843,Standard,2/24/2023,,Active
S40350,U48131,Premium,1/22/2020,,Active
S40351,U39552,Basic,7/26/2021,1/3/2026,Expired
S40352,U43418,Standard,7/19/2024,8/1/2024,Cancelled
S40353,U29251,Standard,3/30/2024,8/29/2024,Cancelled
S40354,U20756,Standard,10/28/2022,11/26/2025,Cancelled
S40355,U16731,Basic,7/18/2021,1/13/2026,Cancelled
S40356,U11978,Standard,2/1/2023,,Active
S40357,U35357,Standard,8/21/2021,3/22/2022,Cancelled
S40358,U16837,Basic,7/24/2024,2/7/2025,Cancelled
S40359,U38050,Premium,12/6/2021,,Active
S40360,U37988,Standard,4/20/2022,6/25/2025,Cancelled
S40361,U44475,Basic,6/26/2021,3/13/2024,Expired
S40362,U7019,Basic,12/4/2025,12/26/2025,Cancelled
S40363,U25333,Basic,2/10/2020,2/2/2022,Expired
S40364,U35351,Standard,9/4/2020,5/24/2024,Cancelled
S40365,U26446,Premium,10/3/2022,1/12/2023,Expired
S40366,U31219,Basic,1/25/2020,1/27/2024,Expired
S40367,U2070,Standard,4/21/2022,,Active
S40368,U46906,Basic,2/13/2025,,Active
S40369,U29962,Basic,1/5/2022,,Active
S40370,U10774,Basic,12/21/2022,,Active
S40371,U13227,Premium,6/10/2021,2/10/2025,Cancelled
S40372,U17444,Standard,1/3/2023,,Active
S40373,U46781,Standard,6/7/2023,12/29/2024,Expired
S40374,U24713,Premium,11/4/2021,,Active
S40375,U33751,Basic,9/7/2025,,Active
S40376,U41710,Basic,1/20/2022,,Active
S40377,U6581,Basic,11/27/2024,11/20/2025,Cancelled
S40378,U42777,Premium,2/4/2022,9/18/2024,Cancelled
S40379,U46165,Basic,7/2/2020,12/2/2024,Cancelled
S40380,U16259,Basic,8/11/2025,11/24/2025,Expired
S40381,U12340,Basic,8/22/2020,12/10/2021,Expired
S40382,U49804,Standard,6/7/2023,,Active
S40383,U42542,Standard,4/8/2021,4/26/2022,Cancelled
S40384,U36396,Premium,8/20/2021,,Active
S40385,U36522,Standard,6/11/2022,2/26/2023,Cancelled
S40386,U8019,Standard,10/1/2020,12/23/2024,Cancelled
S40387,U31743,Standard,12/7/2023,1/18/2025,Cancelled
S40388,U8023,Basic,9/2/2022,1/2/2025,Cancelled
S40389,U43890,Standard,4/21/2022,2/27/2024,Cancelled
S40390,U23783,Basic,11/9/2025,12/17/2025,Cancelled
S40391,U36961,Basic,6/1/2020,4/24/2023,Expired
S40392,U22513,Standard,10/25/2023,10/13/2024,Cancelled
S40393,U40367,Standard,1/23/2021,,Active
S40394,U12121,Premium,11/29/2022,8/23/2023,Cancelled
S40395,U8769,Standard,7/21/2021,3/15/2024,Cancelled
S40396,U49820,Premium,3/28/2023,,Active
S40397,U44040,Standard,7/18/2025,,Active
S40398,U14732,Basic,12/6/2022,12/12/2024,Expired
S40399,U656,Basic,12/6/2020,2/9/2025,Cancelled
S40400,U35668,Basic,3/6/2023,6/6/2023,Expired
S40401,U45643,Standard,8/4/2024,,Active
S40402,U26379,Premium,7/31/2022,,Active
S40403,U10955,Basic,4/25/2021,9/20/2025,Cancelled
S40404,U20926,Standard,11/16/2020,,Active
S40405,U3636,Basic,8/17/2024,,Active
S40406,U31767,Basic,9/30/2024,11/17/2024,Expired
S40407,U49651,Standard,2/18/2021,3/16/2024,Cancelled
S40408,U8513,Basic,10/30/2023,6/10/2025,Expired
S40409,U37481,Standard,12/28/2020,5/19/2023,Cancelled
S40410,U44157,Premium,12/28/2022,,Active
S40411,U8962,Standard,10/2/2025,,Active
S40412,U10781,Standard,12/4/2020,,Active
S40413,U504,Standard,9/8/2024,10/2/2024,Cancelled
S40414,U47511,Standard,4/24/2023,4/2/2025,Expired
S40415,U26393,Basic,8/14/2024,,Active
S40416,U17697,Basic,5/1/2025,6/22/2025,Cancelled
S40417,U41351,Premium,10/30/2023,,Active
S40418,U31230,Standard,6/18/2025,,Active
S40419,U8700,Standard,12/7/2020,,Active
S40420,U41691,Basic,7/6/2020,5/18/2025,Cancelled
S40421,U26412,Premium,5/11/2023,,Active
S40422,U29042,Premium,4/7/2025,12/28/2025,Cancelled
S40423,U25613,Basic,2/4/2024,,Active
S40424,U20448,Premium,6/18/2024,,Active
S40425,U17779,Premium,10/4/2020,12/8/2023,Expired
S40426,U39943,Standard,9/20/2025,1/14/2026,Cancelled
S40427,U49298,Standard,10/18/2024,,Active
S40428,U49706,Premium,10/1/2021,6/27/2024,Cancelled
S40429,U17814,Basic,6/12/2021,1/20/2024,Cancelled
S40430,U14019,Standard,2/13/2024,,Active
S40431,U13452,Standard,4/14/2022,8/14/2022,Cancelled
S40432,U34567,Premium,7/3/2024,2/25/2025,Expired
S40433,U27752,Basic,1/1/2024,7/21/2024,Cancelled
S40434,U20130,Premium,1/5/2025,4/10/2025,Cancelled
S40435,U32994,Premium,12/24/2024,12/31/2024,Cancelled
S40436,U30782,Standard,4/24/2020,9/1/2020,Cancelled
S40437,U25977,Standard,3/31/2022,12/29/2022,Cancelled
S40438,U12241,Standard,8/31/2025,9/8/2025,Cancelled
S40439,U7473,Basic,6/3/2022,2/8/2023,Expired
S40440,U10512,Standard,5/4/2020,11/22/2024,Cancelled
S40441,U34075,Premium,7/17/2024,,Active
S40442,U28557,Standard,3/22/2021,5/7/2025,Cancelled
S40443,U15143,Standard,6/12/2025,6/29/2025,Cancelled
S40444,U39284,Basic,1/15/2022,,Active
S40445,U16431,Basic,8/1/2024,,Active
S40446,U19798,Basic,3/15/2023,2/8/2025,Cancelled
S40447,U28044,Standard,12/12/2022,2/22/2025,Cancelled
S40448,U3432,Basic,11/7/2022,,Active
S40449,U27082,Standard,7/25/2020,8/13/2025,Cancelled
S40450,U41614,Basic,3/2/2023,,Active
S40451,U34155,Premium,1/16/2023,,Active
S40452,U27537,Premium,3/18/2022,,Active
S40453,U27972,Standard,1/26/2020,,Active
S40454,U6658,Standard,2/4/2023,4/29/2023,Cancelled
S40455,U46277,Standard,2/23/2023,,Active
S40456,U4906,Basic,4/4/2021,,Active
S40457,U41091,Basic,1/25/2020,9/25/2022,Expired
S40458,U31213,Basic,11/21/2022,4/3/2025,Cancelled
S40459,U32716,Basic,8/29/2024,11/20/2024,Cancelled
S40460,U32296,Standard,9/19/2024,5/15/2025,Expired
S40461,U32774,Standard,10/19/2022,4/9/2025,Cancelled
S40462,U2150,Standard,12/26/2023,11/18/2025,Cancelled
S40463,U32119,Standard,8/30/2024,5/7/2025,Cancelled
S40464,U16647,Premium,9/21/2024,11/26/2025,Expired
S40465,U23254,Basic,2/16/2021,11/2/2021,Expired
S40466,U1017,Basic,10/5/2021,8/2/2025,Cancelled
S40467,U9583,Basic,6/26/2022,,Active
S40468,U45183,Standard,7/18/2023,,Active
S40469,U17511,Premium,8/27/2023,7/24/2025,Cancelled
S40470,U16474,Basic,6/6/2023,10/1/2024,Cancelled
S40471,U2753,Premium,8/8/2023,8/8/2024,Cancelled
S40472,U1395,Basic,11/19/2024,12/21/2024,Cancelled
S40473,U36310,Standard,8/24/2025,12/5/2025,Cancelled
S40474,U680,Standard,9/5/2021,12/29/2023,Cancelled
S40475,U31466,Standard,11/22/2024,6/14/2025,Cancelled
S40476,U22908,Standard,9/19/2021,1/28/2024,Cancelled
S40477,U18089,Basic,6/9/2023,12/11/2024,Expired
S40478,U38359,Premium,8/29/2022,,Active
S40479,U30714,Standard,4/17/2023,8/30/2023,Expired
S40480,U2204,Basic,9/3/2020,3/30/2021,Cancelled
S40481,U28788,Standard,9/23/2022,9/8/2025,Cancelled
S40482,U49210,Standard,7/8/2020,10/3/2025,Cancelled
S40483,U33732,Premium,8/12/2023,,Active
S40484,U36704,Standard,11/6/2025,,Active
S40485,U1325,Standard,11/18/2020,7/28/2024,Expired
S40486,U19937,Premium,3/18/2023,6/25/2024,Expired
S40487,U38801,Standard,7/16/2025,12/1/2025,Cancelled
S40488,U9662,Standard,3/30/2023,,Active
S40489,U33463,Standard,12/15/2025,1/5/2026,Cancelled
S40490,U17798,Premium,5/15/2020,1/4/2023,Cancelled
S40491,U35245,Basic,10/31/2020,6/19/2022,Cancelled
S40492,U6507,Basic,9/19/2024,,Active
S40493,U37849,Premium,6/14/2025,,Active
S40494,U6903,Standard,7/15/2022,,Active
S40495,U25689,Basic,9/2/2024,9/1/2025,Expired
S40496,U40518,Standard,5/5/2025,11/16/2025,Cancelled
S40497,U15400,Basic,6/14/2021,11/13/2024,Cancelled
S40498,U32228,Standard,11/27/2024,7/20/2025,Cancelled
S40499,U4990,Standard,8/30/2021,,Active
S40500,U8338,Standard,6/22/2022,12/25/2025,Cancelled
S40501,U32640,Basic,10/30/2025,,Active
S40502,U24510,Premium,1/25/2024,6/2/2025,Expired
S40503,U37022,Premium,9/24/2024,,Active
S40504,U13300,Premium,1/15/2022,,Active
S40505,U13080,Premium,3/22/2022,5/17/2024,Cancelled
S40506,U3361,Standard,2/18/2021,8/23/2025,Cancelled
S40507,U16154,Standard,3/19/2023,,Active
S40508,U48819,Standard,9/30/2021,12/18/2021,Expired
S40509,U40827,Standard,6/2/2023,10/15/2023,Expired
S40510,U10429,Premium,7/27/2022,9/26/2024,Cancelled
S40511,U2260,Basic,2/12/2025,,Active
S40512,U49055,Premium,8/3/2023,4/3/2025,Cancelled
S40513,U1475,Standard,11/3/2023,7/21/2024,Expired
S40514,U31725,Standard,4/14/2023,,Active
S40515,U15151,Basic,1/9/2020,6/17/2024,Cancelled
S40516,U40890,Basic,11/18/2022,3/12/2025,Cancelled
S40517,U30998,Basic,12/26/2022,,Active
S40518,U29159,Standard,7/19/2021,12/2/2024,Cancelled
S40519,U39608,Basic,7/16/2022,4/20/2024,Cancelled
S40520,U16259,Standard,11/20/2024,,Active
S40521,U34486,Basic,10/23/2020,,Active
S40522,U40735,Standard,12/19/2022,,Active
S40523,U21714,Basic,1/12/2020,,Active
S40524,U44132,Premium,10/2/2020,7/31/2024,Expired
S40525,U39164,Basic,8/1/2025,12/28/2025,Cancelled
S40526,U35413,Premium,7/29/2022,4/21/2025,Cancelled
S40527,U29693,Premium,2/12/2021,,Active
S40528,U44730,Premium,3/28/2021,,Active
S40529,U49666,Standard,1/2/2023,11/26/2025,Expired
S40530,U27871,Basic,6/20/2022,,Active
S40531,U8865,Standard,2/16/2024,,Active
S40532,U22302,Basic,7/27/2020,,Active
