log_id,user_id,content_id,genre,watch_time_m,date,completion_flag
L32738,U25965,C329,Biography,53,2020-12-13,No
L32739,U46408,C935,Comedy,74,2021-07-09,Yes
L32740,U30637,C895,Comedy,128,2021-03-23,No
L32741,U39131,C965,Drama,52,2024-09-06,Yes
L32742,U6795,C56,Action,88,2019-09-02,No
L32743,U13107,C609,Action,95,2022-09-05,Yes
L32744,U39074,C265,Horror,45,2020-08-29,No
L32745,U26525,C887,Sci-Fi,181,2022-10-31,Yes
L32746,U4432,C785,Sci-Fi,116,2022-09-21,No
L32747,U22427,C950,Horror,65,2022-01-08,Yes
L32748,U13836,C963,Horror,180,2022-10-23,No
L32749,U12894,C85,Biography,219,2019-09-04,Yes
L32750,U26125,C788,Horror,161,2021-08-09,No
L32751,U17382,C376,Sci-Fi,60,2022-08-21,Yes
L32752,U27602,C438,Horror,234,2019-07-27,No
L32753,U26103,C228,Biography,165,2020-01-22,Yes
L32754,U34026,C639,Horror,171,2022-02-18,No
L32755,U12341,C917,Action,200,2021-08-30,Yes
L32756,U8705,C302,Horror,37,2021-09-09,No
L32757,U5994,C164,Biography,162,2022-06-21,Yes
L32758,U27630,C183,Comedy,106,2022-08-31,No
L32759,U42609,C463,Sci-Fi,138,2020-12-03,Yes
L32760,U43227,C607,Sci-Fi,82,2020-08-01,No
L32761,U34194,C681,Biography,63,2019-04-04,Yes
L32762,U5185,C146,Action,33,2021-10-24,No
L32763,U37358,C86,Comedy,127,2021-01-23,Yes
L32764,U24660,C54,Biography,225,2023-05-22,No
L32765,U1408,C785,Sci-Fi,53,2022-03-09,Yes
L32766,U46464,C231,Drama,42,2021-11-03,No
L32767,U20176,C275,Sci-Fi,89,2021-07-07,Yes
L32768,U8788,C97,Sci-Fi,7,2022-04-26,No
L32769,U31150,C979,Drama,205,2023-10-02,Yes
L32770,U27696,C528,Sci-Fi,232,2021-03-21,No
L32771,U49365,C730,Horror,175,2021-04-06,Yes
L32772,U31876,C517,Comedy,214,2020-07-27,No
L32773,U49969,C38,Action,73,2021-02-25,Yes
L32774,U24407,C584,Sci-Fi,48,2021-04-08,No
L32775,U7023,C919,Action,107,2021-07-25,Yes
L32776,U2237,C725,Action,119,2020-11-22,No
L32777,U29475,C123,Sci-Fi,183,2020-04-26,Yes
L32778,U29478,C550,Action,54,2019-04-16,No
L32779,U31948,C937,Sci-Fi,115,2021-04-10,Yes
L32780,U28834,C746,Horror,41,2021-04-14,No
L32781,U24695,C677,Biography,111,2022-05-04,Yes
L32782,U11809,C402,Biography,117,2021-12-13,No
L32783,U16451,C336,Horror,198,2022-12-31,Yes
L32784,U5698,C548,Horror,198,2022-11-30,No
L32785,U46645,C455,Drama,213,2019-02-18,Yes
L32786,U15639,C337,Horror,201,2021-06-04,No
L32787,U1264,C514,Comedy,130,2021-05-20,Yes
L32788,U27614,C169,Comedy,166,2019-01-23,No
L32789,U34406,C184,Horror,93,2022-08-06,Yes
L32790,U1788,C130,Drama,150,2020-08-15,No
L32791,U5913,C921,Action,3,2023-06-26,Yes
L32792,U20805,C850,Drama,184,2021-10-27,No
L32793,U33396,C829,Sci-Fi,129,2022-09-05,Yes
L32794,U9891,C374,Drama,107,2022-08-22,No
L32795,U24162,C824,Biography,238,2023-02-08,Yes
L32796,U32139,C230,Action,180,2022-09-04,No
L32797,U42128,C166,Horror,208,2019-04-02,Yes
L32798,U25002,C275,Sci-Fi,157,2020-06-25,No
L32799,U45424,C614,Drama,134,2022-12-19,Yes
L32800,U31770,C500,Sci-Fi,145,2022-05-17,No
L32801,U9242,C384,Comedy,67,2021-02-11,Yes
L32802,U12892,C893,Biography,158,2021-04-21,No
L32803,U33415,C679,Sci-Fi,229,2022-09-03,Yes
L32804,U47061,C302,Horror,134,2021-07-22,No
L32805,U46294,C721,Action,95,2022-11-09,Yes
L32806,U45817,C504,Comedy,108,2019-09-27,No
L32807,U2721,C673,Action,162,2021-03-14,Yes
L32808,U10136,C58,Horror,155,2023-02-04,No
L32809,U19484,C741,Horror,47,2020-08-20,Yes
L32810,U24565,C70,Action,151,2024-06-01,No
L32811,U32470,C615,Action,77,2019-08-26,Yes
L32812,U17486,C392,Comedy,181,2020-05-18,No
L32813,U45242,C706,Biography,230,2022-07-17,Yes
L32814,U13189,C618,Biography,196,2020-01-03,No
L32815,U43812,C608,Drama,206,2024-06-28,Yes
L32816,U17649,C251,Biography,123,2020-07-25,No
L32817,U40461,C631,Sci-Fi,17,2021-06-25,Yes
L32818,U39996,C733,Comedy,49,2019-11-21,No
L32819,U44571,C162,Biography,139,2021-02-24,Yes
L32820,U12229,C367,Horror,19,2020-10-10,No
L32821,U18034,C56,Action,132,2021-02-17,Yes
L32822,U32079,C231,Drama,132,2019-09-21,No
L32823,U10034,C995,Drama,178,2022-05-05,Yes
L32824,U26197,C715,Action,148,2022-06-28,No
L32825,U22305,C251,Biography,58,2022-08-13,Yes
L32826,U40954,C531,Sci-Fi,16,2022-02-12,No
L32827,U23666,C951,Action,18,2019-01-21,Yes
L32828,U25804,C731,Comedy,187,2020-11-30,No
L32829,U17090,C564,Sci-Fi,98,2020-02-04,Yes
L32830,U33730,C215,Sci-Fi,15,2022-07-30,No
L32831,U45264,C146,Action,156,2021-10-24,Yes
L32832,U36265,C112,Comedy,102,2022-02-15,No
L32833,U20956,C888,Biography,59,2019-03-04,Yes
L32834,U17621,C731,Comedy,129,2020-04-28,No
L32835,U6961,C750,Drama,70,2021-06-23,Yes
L32836,U36828,C189,Action,108,2022-05-22,No
L32837,U30646,C783,Horror,20,2021-05-31,Yes
L32838,U35613,C230,Action,89,2020-07-15,No
L32839,U9418,C859,Drama,145,2023-01-27,Yes
L32840,U37851,C15,Drama,94,2021-02-23,No
L32841,U33694,C582,Drama,102,2020-05-24,Yes
L32842,U17590,C114,Comedy,9,2019-03-04,No
L32843,U1507,C789,Horror,10,2021-05-24,Yes
L32844,U23058,C503,Sci-Fi,87,2020-12-27,No
L32845,U35557,C970,Horror,185,2022-06-23,Yes
L32846,U44370,C893,Biography,129,2021-09-18,No
L32847,U26854,C709,Sci-Fi,169,2022-01-27,Yes
L32848,U20285,C184,Horror,167,2023-02-12,No
L32849,U14955,C875,Action,34,2019-08-10,Yes
L32850,U31708,C638,Biography,76,2022-05-09,No
L32851,U9715,C964,Action,151,2021-01-13,Yes
L32852,U45725,C410,Drama,113,2020-08-07,No
L32853,U23430,C208,Sci-Fi,137,2021-10-09,Yes
L32854,U17582,C422,Action,208,2021-06-06,No
L32855,U30833,C624,Comedy,32,2021-11-05,Yes
L32856,U49893,C115,Comedy,46,2021-06-04,No
L32857,U11673,C926,Comedy,77,2021-02-27,Yes
L32858,U38841,C823,Action,236,2019-10-19,No
L32859,U11165,C761,Sci-Fi,77,2020-10-28,Yes
L32860,U28399,C580,Sci-Fi,159,2023-12-15,No
L32861,U45616,C146,Action,139,2022-02-23,Yes
L32862,U12659,C812,Action,94,2020-12-17,No
L32863,U27654,C695,Sci-Fi,70,2020-01-23,Yes
L32864,U46962,C982,Horror,37,2020-10-07,No
L32865,U19917,C532,Horror,86,2022-12-28,Yes
L32866,U44111,C40,Horror,231,2022-02-22,No
L32867,U30603,C17,Sci-Fi,186,2022-07-25,Yes
L32868,U18037,C898,Action,238,2019-11-05,No
L32869,U35063,C998,Drama,225,2022-11-08,Yes
L32870,U13704,C853,Drama,128,2023-02-19,No
L32871,U16607,C461,Biography,172,2022-01-10,Yes
L32872,U5945,C369,Horror,166,2021-10-18,No
L32873,U27079,C831,Horror,169,2020-02-05,Yes
L32874,U7696,C155,Comedy,200,2019-09-25,No
L32875,U34507,C844,Sci-Fi,59,2019-12-24,Yes
L32876,U28449,C540,Comedy,201,2019-08-14,No
L32877,U25525,C711,Horror,83,2021-07-06,Yes
L32878,U39639,C565,Sci-Fi,227,2019-07-20,No
L32879,U14370,C129,Action,193,2022-02-09,Yes
L32880,U15348,C400,Action,9,2021-07-06,No
L32881,U16370,C732,Action,156,2021-05-14,Yes
L32882,U23753,C211,Comedy,64,2023-01-08,No
L32883,U11100,C333,Horror,146,2022-08-05,Yes
L32884,U28852,C635,Horror,88,2020-07-15,No
L32885,U1155,C473,Sci-Fi,134,2022-03-16,Yes
L32886,U49439,C866,Horror,215,2022-01-13,No
L32887,U44986,C465,Biography,132,2020-05-12,Yes
L32888,U46253,C162,Biography,238,2022-01-14,No
L32889,U22876,C348,Biography,26,2022-10-09,Yes
L32890,U21539,C98,Sci-Fi,237,2021-01-16,No
L32891,U1196,C861,Drama,161,2024-02-02,Yes
L32892,U2716,C476,Biography,158,2019-06-14,No
L32893,U21974,C964,Action,222,2021-01-15,Yes
L32894,U22782,C538,Action,168,2020-11-20,No
L32895,U19051,C310,Sci-Fi,186,2022-11-29,Yes
L32896,U40909,C537,Action,52,2022-09-21,No
L32897,U42950,C980,Sci-Fi,89,2021-11-10,Yes
L32898,U23289,C390,Action,219,2023-12-02,No
L32899,U9766,C135,Comedy,67,2020-07-09,Yes
L32900,U14596,C574,Biography,87,2020-12-25,No
L32901,U33235,C9,Drama,2,2022-07-17,Yes
L32902,U6934,C801,Biography,26,2022-11-05,No
L32903,U38252,C966,Drama,136,2020-10-21,Yes
L32904,U45357,C836,Action,59,2020-07-19,No
L32905,U11167,C422,Action,53,2019-03-22,Yes
L32906,U5945,C803,Biography,118,2021-10-18,No
L32907,U40601,C279,Drama,11,2019-09-26,Yes
L32908,U35145,C25,Action,201,2023-01-26,No
L32909,U29177,C549,Comedy,184,2021-03-05,Yes
L32910,U33193,C76,Comedy,144,2020-03-04,No
L32911,U23872,C902,Drama,211,2021-12-31,Yes
L32912,U42508,C854,Action,73,2019-03-21,No
L32913,U21636,C632,Action,206,2019-02-05,Yes
L32914,U26274,C960,Biography,89,2020-05-28,No
L32915,U8953,C598,Horror,219,2021-08-22,Yes
L32916,U37012,C969,Action,6,2021-02-12,No
L32917,U4193,C84,Biography,224,2020-09-18,Yes
L32918,U18721,C734,Biography,8,2019-03-23,No
L32919,U30417,C525,Sci-Fi,141,2019-12-08,Yes
L32920,U4647,C220,Sci-Fi,87,2019-10-17,No
L32921,U32897,C51,Horror,111,2022-09-29,Yes
L32922,U31477,C402,Biography,201,2020-01-15,No
L32923,U49545,C840,Biography,188,2021-12-29,Yes
L32924,U36799,C126,Horror,142,2021-06-03,No
L32925,U36905,C1,Horror,124,2022-08-08,Yes
L32926,U32062,C920,Biography,20,2023-02-20,No
L32927,U17979,C966,Drama,86,2022-01-15,Yes
L32928,U46780,C193,Horror,15,2022-03-21,No
L32929,U8176,C106,Biography,94,2019-10-09,Yes
L32930,U39838,C42,Comedy,181,2021-05-29,No
L32931,U49826,C71,Sci-Fi,203,2021-01-02,Yes
L32932,U20796,C679,Sci-Fi,12,2022-09-17,No
L32933,U15163,C447,Action,132,2021-04-06,Yes
L32934,U13187,C747,Sci-Fi,94,2022-12-24,No
L32935,U19477,C125,Comedy,40,2022-07-15,Yes
L32936,U24799,C252,Drama,72,2021-03-04,No
L32937,U5257,C684,Biography,87,2022-08-28,Yes
L32938,U38491,C497,Horror,221,2019-11-14,No
L32939,U856,C499,Drama,120,2019-12-14,Yes
L32940,U4674,C994,Biography,219,2019-08-23,No
L32941,U22472,C662,Horror,132,2022-12-13,Yes
L32942,U1380,C438,Horror,103,2022-08-01,No
L32943,U1409,C430,Horror,90,2019-10-03,Yes
L32944,U34883,C137,Comedy,174,2019-09-30,No
L32945,U42715,C603,Biography,21,2022-07-29,Yes
L32946,U7876,C996,Action,9,2022-09-20,No
L32947,U20706,C858,Action,217,2022-01-29,Yes
L32948,U39842,C944,Drama,22,2022-09-28,No
L32949,U18854,C916,Action,69,2021-08-14,Yes
L32950,U36782,C237,Biography,102,2021-04-22,No
L32951,U29244,C49,Drama,143,2021-09-01,Yes
L32952,U33099,C201,Horror,109,2020-03-18,No
L32953,U31783,C384,Comedy,42,2020-06-23,Yes
L32954,U44952,C800,Biography,170,2022-01-31,No
L32955,U17750,C180,Sci-Fi,128,2022-04-16,Yes
L32956,U41649,C824,Biography,16,2023-02-08,No
L32957,U11659,C485,Comedy,201,2024-06-17,Yes
L32958,U13914,C137,Comedy,213,2022-02-24,No
L32959,U11086,C508,Drama,202,2019-02-08,Yes
L32960,U6639,C215,Sci-Fi,148,2019-01-29,No
L32961,U25609,C832,Biography,84,2022-12-26,Yes
L32962,U19739,C331,Comedy,53,2021-03-21,No
L32963,U23737,C77,Sci-Fi,76,2020-04-18,Yes
L32964,U27140,C133,Drama,139,2021-04-18,No
L32965,U24321,C303,Comedy,7,2024-02-08,Yes
L32966,U28004,C761,Sci-Fi,143,2021-06-28,No
L32967,U5750,C958,Biography,154,2023-10-06,Yes
L32968,U40644,C990,Comedy,163,2021-05-04,No
L32969,U143,C241,Drama,57,2021-12-30,Yes
L32970,U12255,C442,Biography,239,2020-06-01,No
L32971,U39027,C854,Action,65,2020-04-14,Yes
L32972,U12561,C706,Biography,199,2021-09-17,No
L32973,U33584,C214,Action,170,2022-06-25,Yes
L32974,U17434,C957,Comedy,17,2022-10-25,No
L32975,U43876,C551,Biography,37,2019-06-24,Yes
L32976,U37053,C463,Sci-Fi,149,2019-09-02,No
L32977,U43444,C233,Action,71,2021-10-06,Yes
L32978,U39431,C531,Sci-Fi,215,2020-01-29,No
L32979,U44868,C78,Sci-Fi,148,2021-03-02,Yes
L32980,U33292,C965,Drama,115,2024-09-06,No
L32981,U8187,C976,Sci-Fi,123,2020-08-16,Yes
L32982,U18127,C911,Comedy,204,2022-01-08,No
L32983,U23214,C650,Action,104,2022-02-04,Yes
L32984,U4431,C110,Drama,86,2021-09-13,No
L32985,U42628,C535,Comedy,148,2020-01-20,Yes
L32986,U44054,C434,Comedy,213,2024-03-25,No
L32987,U97,C424,Drama,199,2022-09-02,Yes
L32988,U11427,C279,Drama,220,2023-01-21,No
L32989,U44527,C440,Horror,240,2020-05-17,Yes
L32990,U8199,C862,Sci-Fi,43,2019-04-24,No
L32991,U1719,C848,Action,93,2022-09-07,Yes
L32992,U214,C825,Comedy,9,2020-12-23,No
L32993,U20247,C214,Action,169,2023-02-14,Yes
L32994,U30325,C286,Action,165,2021-05-28,No
L32995,U2159,C923,Sci-Fi,40,2020-02-28,Yes
L32996,U8672,C705,Horror,133,2022-04-24,No
L32997,U7308,C540,Comedy,85,2021-08-05,Yes
L32998,U33693,C726,Horror,210,2019-12-09,No
L32999,U24582,C17,Sci-Fi,21,2020-12-30,Yes
L33000,U19323,C638,Biography,26,2020-05-23,No
L33001,U34333,C163,Biography,110,2022-11-14,Yes
L33002,U43099,C797,Drama,93,2020-06-10,No
L33003,U4811,C933,Sci-Fi,126,2022-01-12,Yes
L33004,U14782,C592,Biography,40,2022-09-12,No
L33005,U45682,C39,Action,14,2020-11-21,Yes
L33006,U18709,C199,Horror,111,2020-07-22,No
L33007,U33832,C861,Drama,106,2024-02-02,Yes
L33008,U35583,C905,Biography,57,2022-06-10,No
L33009,U18885,C881,Sci-Fi,225,2020-08-15,Yes
L33010,U371,C633,Horror,42,2022-08-17,No
L33011,U47405,C448,Horror,176,2022-07-19,Yes
L33012,U34208,C826,Drama,131,2019-09-11,No
L33013,U17883,C153,Comedy,42,2020-11-26,Yes
L33014,U25767,C146,Action,218,2021-10-24,No
L33015,U21643,C693,Action,114,2021-04-27,Yes
L33016,U14903,C846,Biography,133,2019-02-09,No
L33017,U4036,C807,Drama,154,2020-10-30,Yes
L33018,U1084,C841,Horror,167,2022-03-15,No
L33019,U13128,C588,Biography,157,2019-09-03,Yes
L33020,U46164,C697,Drama,220,2022-01-18,No
L33021,U19876,C492,Biography,39,2022-10-04,Yes
L33022,U44703,C359,Horror,116,2020-08-27,No
L33023,U978,C410,Drama,143,2019-04-02,Yes
L33024,U31658,C565,Sci-Fi,168,2020-10-06,No
L33025,U17674,C779,Drama,98,2019-12-01,Yes
L33026,U42827,C511,Action,156,2021-12-23,No
L33027,U46083,C370,Biography,148,2021-06-23,Yes
L33028,U25807,C655,Horror,219,2021-05-15,No
L33029,U26011,C967,Drama,94,2021-02-20,Yes
L33030,U938,C987,Comedy,144,2019-07-15,No
L33031,U29706,C891,Biography,172,2022-04-14,Yes
L33032,U32211,C918,Horror,176,2020-03-28,No
L33033,U32770,C366,Drama,37,2020-01-25,Yes
L33034,U46497,C115,Comedy,150,2022-10-04,No
L33035,U19594,C98,Sci-Fi,29,2020-11-25,Yes
L33036,U26721,C461,Biography,31,2022-09-21,No
L33037,U12214,C572,Action,185,2021-10-31,Yes
L33038,U36421,C211,Comedy,165,2022-12-26,No
L33039,U36813,C288,Biography,10,2023-11-24,Yes
L33040,U2033,C876,Drama,210,2019-12-26,No
L33041,U37167,C137,Comedy,5,2022-09-05,Yes
L33042,U47488,C221,Comedy,80,2019-03-06,No
L33043,U10617,C983,Sci-Fi,203,2019-06-22,Yes
L33044,U37407,C477,Comedy,108,2019-05-27,No
L33045,U44690,C204,Biography,27,2022-10-30,Yes
L33046,U29087,C970,Horror,94,2022-06-23,No
L33047,U11857,C932,Drama,207,2019-04-28,Yes
L33048,U5358,C250,Drama,136,2020-03-22,No
L33049,U15093,C138,Drama,175,2023-05-20,Yes
L33050,U25484,C511,Action,168,2021-12-23,No
L33051,U47641,C830,Biography,82,2021-04-29,Yes
L33052,U36962,C105,Drama,173,2019-07-13,No
L33053,U29681,C927,Biography,49,2019-07-15,Yes
L33054,U29126,C826,Drama,173,2020-12-15,No
L33055,U31289,C829,Sci-Fi,196,2022-09-05,Yes
L33056,U28822,C907,Horror,100,2022-08-29,No
L33057,U42152,C112,Comedy,30,2022-01-11,Yes
L33058,U7425,C305,Action,117,2022-02-11,No
L33059,U11962,C900,Sci-Fi,233,2022-01-19,Yes
L33060,U37662,C627,Drama,108,2023-01-03,No
L33061,U32262,C352,Action,163,2021-09-28,Yes
L33062,U2911,C263,Biography,219,2019-04-10,No
L33063,U7775,C967,Drama,59,2020-11-08,Yes
L33064,U23027,C862,Sci-Fi,227,2019-10-08,No
L33065,U8052,C257,Horror,60,2019-11-08,Yes
L33066,U40713,C30,Action,98,2020-04-25,No
L33067,U34709,C280,Comedy,1,2021-01-25,Yes
L33068,U14626,C956,Sci-Fi,150,2021-12-09,No
L33069,U34689,C26,Biography,41,2022-05-20,Yes
L33070,U37878,C991,Drama,18,2023-04-11,No
L33071,U11147,C909,Action,179,2020-12-23,Yes
L33072,U48483,C871,Biography,58,2022-01-28,No
L33073,U43833,C541,Horror,112,2019-05-23,Yes
L33074,U46234,C322,Drama,222,2021-05-04,No
L33075,U44513,C376,Sci-Fi,213,2022-02-24,Yes
L33076,U35263,C40,Horror,193,2022-04-19,No
L33077,U17312,C1,Horror,78,2020-03-17,Yes
L33078,U24202,C81,Action,232,2020-10-03,No
L33079,U22131,C390,Action,10,2023-12-02,Yes
L33080,U44861,C400,Action,218,2020-04-09,No
L33081,U42841,C880,Action,92,2022-09-19,Yes
L33082,U23257,C707,Action,30,2020-01-21,No
L33083,U33189,C362,Drama,28,2019-04-12,Yes
L33084,U13700,C934,Drama,19,2021-09-20,No
L33085,U7560,C994,Biography,161,2021-10-30,Yes
L33086,U41571,C993,Comedy,111,2021-10-28,No
L33087,U42462,C894,Action,175,2021-05-16,Yes
L33088,U5017,C112,Comedy,226,2020-06-18,No
L33089,U27217,C694,Comedy,161,2020-07-23,Yes
L33090,U40793,C46,Action,109,2019-09-28,No
L33091,U19331,C691,Sci-Fi,58,2022-06-01,Yes
L33092,U27886,C787,Horror,140,2019-01-23,No
L33093,U4996,C795,Comedy,108,2022-11-21,Yes
L33094,U41887,C802,Horror,117,2021-08-12,No
L33095,U47546,C439,Horror,125,2020-02-27,Yes
L33096,U47722,C234,Comedy,99,2021-02-12,No
L33097,U24156,C637,Sci-Fi,239,2021-11-14,Yes
L33098,U12472,C197,Comedy,41,2022-08-28,No
L33099,U2183,C14,Sci-Fi,213,2022-05-03,Yes
L33100,U49559,C253,Comedy,147,2022-10-18,No
L33101,U2965,C824,Biography,194,2023-02-08,Yes
L33102,U31221,C208,Sci-Fi,130,2021-08-01,No
L33103,U30270,C25,Action,16,2023-01-26,Yes
L33104,U45547,C446,Horror,15,2020-07-09,No
L33105,U28687,C536,Sci-Fi,164,2024-05-01,Yes
L33106,U14521,C568,Comedy,173,2021-04-17,No
L33107,U10689,C100,Horror,216,2022-10-03,Yes
L33108,U49783,C74,Comedy,139,2020-10-18,No
L33109,U39828,C24,Sci-Fi,17,2022-11-02,Yes
L33110,U16823,C130,Drama,20,2020-01-20,No
L33111,U47127,C495,Horror,117,2021-03-31,Yes
L33112,U26847,C162,Biography,54,2021-02-24,No
L33113,U42245,C822,Biography,191,2022-12-18,Yes
L33114,U18894,C522,Drama,134,2019-03-13,No
L33115,U15087,C616,Comedy,218,2020-05-19,Yes
L33116,U5241,C847,Action,70,2022-09-30,No
L33117,U25302,C463,Sci-Fi,226,2022-04-07,Yes
L33118,U47524,C960,Biography,89,2020-06-08,No
L33119,U40260,C748,Horror,37,2022-07-06,Yes
L33120,U33288,C342,Drama,166,2020-07-18,No
L33121,U38777,C986,Biography,181,2021-09-14,Yes
L33122,U26152,C810,Horror,228,2023-10-14,No
L33123,U30941,C849,Comedy,236,2019-03-23,Yes
L33124,U42991,C219,Horror,86,2023-03-21,No
L33125,U49907,C341,Horror,203,2022-04-05,Yes
L33126,U38351,C789,Horror,138,2022-07-02,No
L33127,U21571,C565,Sci-Fi,97,2019-04-17,Yes
L33128,U26873,C201,Horror,91,2023-01-12,No
L33129,U22653,C851,Sci-Fi,178,2022-03-21,Yes
L33130,U45135,C478,Horror,212,2020-08-30,No
L33131,U7992,C731,Comedy,39,2020-06-14,Yes
L33132,U23858,C21,Biography,159,2021-01-29,No
L33133,U48025,C283,Action,181,2019-07-24,Yes
L33134,U32657,C172,Horror,45,2020-11-02,No
L33135,U17537,C481,Drama,39,2022-10-03,Yes
L33136,U2891,C457,Sci-Fi,227,2021-05-27,No
L33137,U5137,C687,Comedy,98,2022-07-27,Yes
L33138,U29015,C948,Sci-Fi,27,2021-10-06,No
L33139,U8706,C760,Comedy,235,2022-06-14,Yes
L33140,U27188,C97,Sci-Fi,54,2022-04-26,No
L33141,U47590,C104,Sci-Fi,62,2021-01-06,Yes
L33142,U17612,C251,Biography,26,2021-12-01,No
L33143,U35837,C463,Sci-Fi,174,2019-01-25,Yes
L33144,U27757,C985,Horror,179,2019-04-30,No
L33145,U38665,C463,Sci-Fi,173,2022-04-03,Yes
L33146,U39795,C198,Biography,212,2021-07-27,No
L33147,U43909,C658,Comedy,85,2022-03-05,Yes
L33148,U12134,C820,Comedy,219,2019-07-28,No
L33149,U1907,C429,Action,160,2021-12-13,Yes
L33150,U21349,C299,Horror,225,2022-09-05,No
L33151,U27459,C330,Biography,33,2020-10-29,Yes
L33152,U33176,C18,Horror,178,2023-10-26,No
L33153,U10702,C770,Action,221,2023-02-13,Yes
L33154,U25818,C249,Horror,240,2020-06-19,No
L33155,U45382,C880,Action,97,2020-01-22,Yes
L33156,U43177,C564,Sci-Fi,175,2023-01-07,No
L33157,U11610,C854,Action,103,2021-10-26,Yes
L33158,U32611,C3,Biography,66,2020-09-13,No
L33159,U30389,C177,Comedy,218,2020-02-16,Yes
L33160,U10573,C257,Horror,52,2021-02-04,No
L33161,U11435,C185,Comedy,227,2020-06-28,Yes
L33162,U9372,C384,Comedy,34,2023-01-01,No
L33163,U17811,C301,Drama,12,2020-04-16,Yes
L33164,U30085,C624,Comedy,189,2022-07-04,No
L33165,U7266,C541,Horror,38,2020-08-03,Yes
L33166,U46199,C52,Sci-Fi,32,2021-06-03,No
L33167,U43538,C237,Biography,10,2020-04-02,Yes
L33168,U12248,C545,Drama,117,2021-03-12,No
L33169,U2044,C137,Comedy,191,2022-01-12,Yes
L33170,U43942,C810,Horror,169,2023-10-14,No
L33171,U24967,C697,Drama,128,2023-02-08,Yes
L33172,U44996,C347,Sci-Fi,19,2022-05-13,No
L33173,U25639,C415,Sci-Fi,11,2019-02-01,Yes
L33174,U49,C845,Comedy,183,2022-05-17,No
L33175,U42016,C932,Drama,145,2022-05-26,Yes
L33176,U28189,C954,Comedy,226,2020-07-08,No
L33177,U22827,C539,Sci-Fi,155,2020-11-16,Yes
L33178,U13192,C687,Comedy,115,2020-04-01,No
L33179,U27495,C856,Horror,30,2023-01-18,Yes
L33180,U41821,C467,Comedy,165,2021-01-23,No
L33181,U25116,C367,Horror,107,2021-05-05,Yes
L33182,U32264,C396,Biography,106,2020-06-04,No
L33183,U7417,C75,Comedy,63,2021-06-03,Yes
L33184,U19990,C433,Biography,12,2022-09-27,No
L33185,U42929,C731,Comedy,183,2019-06-22,Yes
L33186,U6247,C719,Sci-Fi,3,2021-12-06,No
L33187,U2212,C423,Sci-Fi,171,2019-03-16,Yes
L33188,U15671,C912,Sci-Fi,18,2020-01-02,No
L33189,U48298,C130,Drama,222,2022-04-21,Yes
L33190,U48908,C726,Horror,18,2020-04-27,No
L33191,U9212,C441,Drama,139,2022-03-27,Yes
L33192,U5831,C397,Biography,53,2019-10-08,No
L33193,U15931,C516,Sci-Fi,114,2020-05-08,Yes
L33194,U16336,C760,Comedy,111,2022-07-16,No
L33195,U35268,C818,Drama,9,2020-04-02,Yes
L33196,U2488,C573,Horror,128,2023-01-26,No
L33197,U2280,C738,Comedy,13,2020-06-19,Yes
L33198,U5896,C346,Comedy,149,2020-09-15,No
L33199,U35914,C187,Biography,2,2021-11-24,Yes
L33200,U2943,C870,Drama,153,2020-09-17,No
L33201,U18064,C324,Action,181,2019-07-21,Yes
L33202,U22379,C111,Action,50,2022-09-29,No
L33203,U44089,C841,Horror,175,2022-11-24,Yes
L33204,U31596,C800,Biography,239,2022-02-16,No
L33205,U39609,C718,Comedy,172,2021-02-08,Yes
L33206,U20793,C613,Drama,180,2023-07-05,No
L33207,U37130,C847,Action,188,2019-05-26,Yes
L33208,U46530,C79,Horror,107,2022-12-10,No
L33209,U8294,C794,Comedy,46,2019-05-30,Yes
L33210,U25579,C462,Drama,152,2021-04-29,No
L33211,U45449,C793,Drama,104,2021-02-25,Yes
L33212,U6342,C622,Action,190,2021-10-12,No
L33213,U35441,C440,Horror,183,2020-10-09,Yes
L33214,U42838,C42,Comedy,43,2019-07-16,No
L33215,U137,C858,Action,53,2021-07-05,Yes
L33216,U16570,C612,Horror,230,2024-02-12,No
L33217,U12047,C299,Horror,96,2019-03-17,Yes
L33218,U25589,C653,Biography,188,2021-03-03,No
L33219,U49581,C223,Biography,175,2021-11-08,Yes
L33220,U548,C943,Action,230,2023-01-02,No
L33221,U18898,C269,Drama,51,2022-10-05,Yes
L33222,U22032,C897,Biography,152,2022-05-26,No
L33223,U47114,C862,Sci-Fi,33,2019-03-30,Yes
L33224,U16453,C539,Sci-Fi,160,2021-06-06,No
L33225,U42829,C213,Biography,25,2019-12-04,Yes
L33226,U33338,C725,Action,201,2019-08-23,No
L33227,U22695,C642,Horror,128,2021-11-07,Yes
L33228,U20951,C232,Horror,71,2021-11-29,No
L33229,U29137,C448,Horror,100,2019-02-10,Yes
L33230,U30579,C605,Comedy,89,2021-02-18,No
L33231,U1670,C237,Biography,85,2020-02-13,Yes
L33232,U9901,C98,Sci-Fi,72,2019-03-22,No
L33233,U38497,C941,Drama,126,2021-10-08,Yes
L33234,U30059,C919,Action,136,2021-07-25,No
